CODMUNRES,ANO,AVG_PM25,MIN_PM25,MAX_PM25,BAIXO_PESO,TOTAL,OBITOS_PERINATAIS,OBITOS_NEONATAIS,OBITOS_INFANTIS,OBITOS_TOTAIS,IDH
521486,2017,8.084975881957744,0.0,225.5,6,88,,,,,0.681
521486,2018,13.571961361956037,0.0,694.9000244140625,4,94,0,0,2,66,0.681
521486,2019,11.18119776624574,0.0,94.4000015258789,2,76,,,,,0.681
521487,2012,8.536376406213666,0.0,93.80000305175781,1,29,,,,,0.655
521487,2013,7.204347815249653,0.0,83.19999694824219,4,29,,,,,0.655
521487,2014,9.197430549044576,0.0,128.1999969482422,1,37,,,,,0.655
521487,2015,10.825259530466939,0.0,264.8999938964844,2,37,0,0,2,20,0.655
521487,2016,8.907519329430892,0.0,110.5,0,39,,,,,0.655
521487,2017,8.765793103082427,0.0,192.89999389648438,1,26,,,,,0.655
521487,2018,10.841666658284764,0.0,45.70000076293945,0,32,0,0,1,15,0.655
521487,2019,9.81454545482472,0.0,59.29999923706055,0,18,0,0,1,12,0.655
521490,2012,14.534146314231153,0.0,976.7999877929688,1,31,,,,,0.634
521490,2013,6.169860144141879,0.0,114.0,2,22,0,0,1,11,0.634
521490,2014,9.357887408700645,0.0,211.39999389648438,0,15,,,,,0.634
521490,2015,13.083356473377897,0.0,313.0,1,17,,,,,0.634
521490,2016,7.765368292730819,0.0,205.60000610351562,3,24,0,1,1,19,0.634
521490,2017,6.580620677296458,0.0,160.89999389648438,0,37,0,0,1,19,0.634
521490,2018,11.328748301829645,0.0,139.1999969482422,5,45,0,0,1,22,0.634
521490,2019,8.780747924340563,0.0,37.0,2,27,,,,,0.634
521500,2012,11.53780400982907,0.0,161.0,7,84,,,,,0.718
521500,2013,10.586454749998135,0.0,44.599998474121094,7,84,0,0,2,40,0.718
521500,2014,11.929882686870561,0.0,86.4000015258789,8,103,0,0,5,51,0.718
521500,2015,13.790117503195981,0.0,103.80000305175781,7,107,,,,,0.718
521500,2016,12.221045277758343,0.0,81.69999694824219,11,97,0,0,1,53,0.718
521500,2017,12.421153839319372,0.0,156.39999389648438,9,109,0,0,1,39,0.718
521500,2018,16.044642856242238,0.0,73.0999984741211,8,96,,,,,0.718
521500,2019,13.026620672612355,0.10000000149011612,50.5,6,84,0,0,2,59,0.718
521520,2012,6.864000001330124,0.0,69.19999694824219,3,36,,,,,0.699
521520,2013,6.1632937960227885,0.0,39.400001525878906,4,31,,,,,0.699
521520,2014,8.109305560594011,0.0,99.19999694824219,2,49,1,0,0,28,0.699
521520,2015,8.654576991543939,0.0,90.0,0,29,,,,,0.699
521520,2016,7.326661951450006,0.0,98.80000305175781,2,52,,,,,0.699
521520,2017,7.139669415989978,0.0,168.5,1,30,,,,,0.699
521520,2018,10.548888883863887,0.0,88.19999694824219,0,58,,,,,0.699
521520,2019,9.47527930774211,0.10000000149011612,65.69999694824219,3,45,,,,,0.699
521523,2012,10.692222236179644,0.0,105.9000015258789,163,1660,0,0,21,415,0.684
521523,2013,9.692600282370261,0.0,51.5,141,1668,0,0,12,421,0.684
521523,2014,12.063379294379004,0.0,199.3000030517578,138,1575,1,0,21,435,0.684
521523,2015,13.269459853407996,0.0,389.8999938964844,117,1612,0,0,13,445,0.684
521523,2016,12.121898839086274,0.0,148.1999969482422,146,1466,1,0,19,416,0.684
521523,2017,12.505219781443804,0.0,221.60000610351562,127,1450,0,1,24,431,0.684
521523,2018,16.227724145928335,0.0,82.9000015258789,113,1472,0,1,20,401,0.684
521523,2019,12.663296421561546,0.10000000149011612,61.70000076293945,130,1489,0,0,18,392,0.684
521525,2012,9.166666653158575,0.0,139.89999389648438,4,47,,,,,0.658
521525,2013,7.181494422605542,0.0,86.9000015258789,1,38,,,,,0.658
521525,2014,9.001664362697968,0.0,131.3000030517578,2,33,,,,,0.658
521525,2015,11.361261275504624,0.0,202.0,4,55,,,,,0.658
521525,2016,8.421353096689785,0.0,142.60000610351562,1,32,0,0,1,27,0.658
521525,2017,7.5124655711944355,0.0,112.80000305175781,0,61,,,,,0.658
521525,2018,9.930138900244815,0.0,61.29999923706055,1,49,,,,,0.658
521525,2019,9.45195530036558,0.0,81.5,1,35,,,,,0.658
521530,2012,5.925558658405181,0.0,72.30000305175781,15,159,1,2,2,87,0.715
521530,2013,5.547615711633403,0.0,38.79999923706055,6,150,0,0,2,87,0.715
521530,2014,6.724826636069277,0.0,98.19999694824219,12,166,0,0,2,96,0.715
521530,2015,7.527380124982278,0.0,120.4000015258789,10,192,0,0,2,97,0.715
521530,2016,6.911158186357237,0.0,61.79999923706055,12,183,,,,,0.715
521530,2017,6.604968953021565,0.0,210.6999969482422,20,203,,,,,0.715
521530,2018,10.266528349251256,0.0,67.19999694824219,13,202,0,0,3,69,0.715
521530,2019,8.144522475696096,0.10000000149011612,65.9000015258789,18,188,0,0,2,105,0.715
521540,2012,10.86005548160425,0.0,137.60000610351562,2,43,,,,,0.719
521540,2013,10.022306630279848,0.0,44.70000076293945,2,48,0,0,1,24,0.719
521540,2014,11.167173449199778,0.0,78.19999694824219,7,58,,,,,0.719
521540,2015,13.188243449692656,0.0,96.30000305175781,4,51,,,,,0.719
521540,2016,11.68885794283516,0.0,85.9000015258789,1,37,0,0,1,30,0.719
521540,2017,11.905700542032719,0.0,135.89999389648438,3,49,0,0,1,27,0.719
521540,2018,15.211248273150012,0.0,75.80000305175781,4,42,,,,,0.719
521540,2019,12.202635231682315,0.10000000149011612,47.0,4,56,0,0,1,27,0.719
521550,2012,5.752364391805565,0.0,84.4000015258789,1,47,,,,,0.747
521550,2013,6.034129217052518,0.0,110.9000015258789,6,65,0,0,3,29,0.747
521550,2014,6.780083284981544,0.0,171.3000030517578,4,68,,,,,0.747
521550,2015,7.645833325489527,0.0,138.39999389648438,5,68,0,0,2,51,0.747
521550,2016,7.886901420076758,0.0,91.4000015258789,4,73,0,0,1,34,0.747
521550,2017,6.469060793050786,0.0,75.9000015258789,3,71,0,0,1,41,0.747
521550,2018,9.888105124698882,0.0,51.900001525878906,5,79,,,,,0.747
521550,2019,8.10250696677891,0.10000000149011612,53.0,8,84,,,,,0.747
521560,2012,10.011891508840222,0.0,247.3000030517578,30,385,0,0,2,151,0.651
521560,2013,6.652119531953103,0.0,92.5999984741211,32,370,0,1,3,139,0.651
521560,2014,11.886495859519556,0.0,451.0,34,440,2,0,5,132,0.651
521560,2015,12.848891940979168,0.0,612.2999877929688,38,508,0,0,5,141,0.651
521560,2016,10.996645707806284,0.0,562.2999877929688,30,440,0,0,3,150,0.651
521560,2017,10.700068677489002,0.0,400.8999938964844,33,451,0,0,9,165,0.651
521560,2018,13.720907796271648,0.0,583.5999755859375,37,432,1,0,6,179,0.651
521560,2019,9.358367921477944,0.0,43.29999923706055,32,420,0,1,6,159,0.651
521565,2012,6.281614040099738,0.0,97.0,3,34,0,0,1,16,0.713
521565,2013,5.459902033001247,0.0,125.69999694824219,4,37,1,0,1,23,0.713
521565,2014,6.539958171047676,0.0,64.69999694824219,2,44,,,,,0.713
521565,2015,7.299584203175762,0.0,63.0,2,57,0,0,1,17,0.713
521565,2016,7.043803423510445,0.0,140.6999969482422,1,35,,,,,0.713
521565,2017,5.807162535476906,0.0,57.20000076293945,1,53,,,,,0.713
521565,2018,8.74362880095757,0.0,70.4000015258789,0,31,,,,,0.713
521565,2019,8.007994399551004,0.0,65.9000015258789,2,40,0,0,1,15,0.713
521570,2012,8.05744090040055,0.0,141.1999969482422,21,274,0,0,1,130,0.698
521570,2013,7.228522106639794,0.0,104.80000305175781,23,316,0,0,2,124,0.698
521570,2014,8.927593348658595,0.0,84.80000305175781,27,363,0,0,5,158,0.698
521570,2015,11.202209937823577,0.0,483.6000061035156,29,387,0,0,5,166,0.698
521570,2016,8.556743549986122,0.0,106.19999694824219,28,381,0,0,6,180,0.698
521570,2017,8.528885825786949,0.0,115.30000305175781,20,400,0,0,6,150,0.698
521570,2018,13.847172411680221,0.0,141.1999969482422,28,430,0,0,3,150,0.698
521570,2019,12.075414355093027,0.0,46.5,32,422,0,0,6,177,0.698
521580,2012,5.4232590543754755,0.0,75.80000305175781,1,21,,,,,0.73
521580,2013,5.257635468033776,0.0,58.099998474121094,1,20,,,,,0.73
521580,2014,6.086499649168056,0.0,68.9000015258789,2,13,,,,,0.73
521580,2015,6.883704747236788,0.0,67.5,5,25,,,,,0.73
521580,2016,6.777651247748064,0.0,58.70000076293945,0,20,,,,,0.73
521580,2017,6.048861282546616,0.0,224.1999969482422,1,20,,,,,0.73
521580,2018,10.499584499096441,0.0,82.5,1,19,,,,,0.73
521580,2019,8.13943662528001,0.10000000149011612,59.400001525878906,4,21,0,0,1,31,0.73
521590,2012,7.228391605349896,0.0,109.69999694824219,0,19,,,,,0.722
521590,2013,6.4965156880197625,0.0,69.0,4,38,0,0,2,25,0.722
521590,2014,8.111172795792076,0.0,58.79999923706055,1,44,0,0,1,25,0.722
521590,2015,10.08964087819238,0.0,479.0,1,36,0,0,1,30,0.722
521590,2016,7.689351197311127,0.0,101.5999984741211,1,43,,,,,0.722
521590,2017,7.656680440140206,0.0,141.89999389648438,2,41,0,0,1,33,0.722
521590,2018,11.833425796313028,0.0,232.39999389648438,3,41,0,0,1,41,0.722
521590,2019,10.524410545877627,0.10000000149011612,48.29999923706055,2,48,0,0,1,26,0.722
521600,2012,6.790679754847275,0.0,96.4000015258789,0,22,,,,,0.686
521600,2013,6.763503140656164,0.0,60.0,2,21,,,,,0.686
521600,2014,7.48908204367703,0.0,72.19999694824219,2,40,0,0,1,19,0.686
521600,2015,9.133838736106206,0.0,389.8999938964844,3,34,,,,,0.686
521600,2016,8.361924975446076,0.0,217.1999969482422,1,29,,,,,0.686
521600,2017,8.279169553719383,0.0,268.3999938964844,2,25,0,1,0,19,0.686
521600,2018,13.971012478087216,0.0,397.5,0,28,,,,,0.686
521600,2019,9.700418396381403,0.0,86.5999984741211,1,27,,,,,0.686
521630,2012,7.244078469583432,0.0,442.5,7,133,0,1,2,79,0.711
521630,2013,6.669887948129065,0.0,188.1999969482422,9,111,0,0,2,69,0.711
521630,2014,6.914066857951473,0.0,54.099998474121094,8,124,0,0,1,74,0.711
521630,2015,8.593793111202018,0.0,119.19999694824219,12,112,0,0,3,86,0.711
521630,2016,8.289014880952685,0.0,136.5,11,108,0,0,1,67,0.711
521630,2017,8.328492388778455,0.0,193.39999389648438,8,104,0,0,1,65,0.711
521630,2018,11.224515211817465,0.0,544.7999877929688,13,92,0,1,1,64,0.711
521630,2019,9.112762978344863,0.0,142.0,10,90,,,,,0.711
521640,2012,6.853076922997728,0.0,101.5,9,146,1,0,4,72,0.672
521640,2013,6.013356645988835,0.0,44.400001525878906,15,130,0,0,3,73,0.672
521640,2014,7.744559958613299,0.0,107.0999984741211,4,146,,,,,0.672
521640,2015,9.596060814800639,0.0,435.6000061035156,11,143,0,0,4,81,0.672
521640,2016,7.231963158794366,0.0,107.80000305175781,13,141,0,0,7,84,0.672
521640,2017,7.970474888990439,0.0,306.1000061035156,8,161,0,0,1,90,0.672
521640,2018,11.316504838469537,0.0,442.0,12,165,0,0,3,88,0.672
521640,2019,9.363826818202295,0.10000000149011612,106.5999984741211,16,152,,,,,0.672
521645,2012,5.620882971884491,0.0,124.4000015258789,5,45,0,1,0,19,0.676
521645,2013,5.1856039285011,0.0,59.20000076293945,4,43,,,,,0.676
521645,2014,6.098953980999262,0.0,63.0,4,46,0,0,1,13,0.676
521645,2015,7.147120062124803,0.0,119.9000015258789,2,38,0,0,1,11,0.676
521645,2016,6.87357143056712,0.0,144.1999969482422,1,35,,,,,0.676
521645,2017,6.057498275739371,0.0,247.6999969482422,4,48,,,,,0.676
521645,2018,9.873603384879381,0.0,305.70001220703125,0,33,,,,,0.676
521645,2019,8.24194914387739,0.10000000149011612,64.0,2,45,,,,,0.676
521680,2012,9.967059634135062,0.0,119.0999984741211,7,96,0,0,2,71,0.712
521680,2013,9.119337011355062,0.0,44.0,3,88,0,0,1,46,0.712
521680,2014,10.591568758550313,0.0,67.30000305175781,5,80,0,0,1,70,0.712
521680,2015,12.237551862680524,0.0,88.19999694824219,10,86,0,0,4,79,0.712
521680,2016,10.760863516946689,0.0,80.19999694824219,4,77,,,,,0.712
521680,2017,10.789354384237143,0.0,106.19999694824219,3,78,0,0,1,59,0.712
521680,2018,14.189163270392372,0.0,100.5,2,99,0,0,1,76,0.712
521680,2019,11.268099878980532,0.10000000149011612,44.20000076293945,7,75,0,0,2,67,0.712
521690,2012,8.496648046037171,0.0,220.1999969482422,0,27,,,,,0.684
521690,2013,7.2614576056150595,0.0,81.4000015258789,1,23,0,0,1,16,0.684
521690,2014,8.891274233428643,0.0,111.69999694824219,3,34,,,,,0.684
521690,2015,10.693351789096427,0.0,433.5,0,26,,,,,0.684
521690,2016,8.876729571990081,0.0,103.30000305175781,1,36,0,0,1,28,0.684
521690,2017,7.814934618365986,0.0,230.10000610351562,1,38,,,,,0.684
521690,2018,11.247375702197298,0.0,221.6999969482422,1,24,,,,,0.684
521690,2019,10.26615169476927,0.0,71.4000015258789,5,34,0,0,1,26,0.684
521710,2012,7.073988840373615,0.0,76.80000305175781,15,213,0,0,5,154,0.721
521710,2013,6.966900413069577,0.0,45.900001525878906,22,246,0,0,2,166,0.721
521710,2014,7.784770514681334,0.0,48.79999923706055,15,223,0,0,3,183,0.721
521710,2015,8.759735744177092,0.0,53.5,25,248,0,0,10,203,0.721
521710,2016,8.301347521592117,0.0,90.0,11,213,,,,,0.721
521710,2017,7.821092665231533,0.0,153.39999389648438,24,240,0,0,6,192,0.721
521710,2018,12.432596667911548,0.0,84.4000015258789,18,237,,,,,0.721
521710,2019,10.051728926475365,0.10000000149011612,117.0999984741211,27,231,,,,,0.721
521720,2012,6.504494379844852,0.0,70.80000305175781,2,109,,,,,0.721
521720,2013,6.560544693452312,0.0,390.79998779296875,3,112,0,0,1,71,0.721
521720,2014,7.333657860165262,0.0,126.0,5,136,0,0,2,89,0.721
521720,2015,7.970298410945887,0.0,66.30000305175781,5,146,0,1,3,94,0.721
521720,2016,8.573699231205756,0.0,257.20001220703125,7,131,0,1,0,82,0.721
521720,2017,6.34324137875746,0.0,85.5999984741211,7,122,0,0,1,85,0.721
521720,2018,10.059166669110871,0.0,118.19999694824219,5,128,0,0,4,97,0.721
521720,2019,9.040870772559572,0.0,65.0,2,106,0,0,4,91,0.721
521730,2012,8.96668975976737,0.0,88.0,22,281,0,0,6,142,0.693
521730,2013,8.268301108219141,0.0,53.20000076293945,18,264,0,1,2,145,0.693
521730,2014,9.726279375979349,0.0,67.0999984741211,17,270,0,0,4,124,0.693
521730,2015,11.824429044400738,0.0,203.6999969482422,14,288,0,0,5,191,0.693
521730,2016,10.031015304654256,0.0,91.5,15,277,0,0,5,176,0.693
521730,2017,10.192714783431533,0.0,104.80000305175781,17,278,0,0,3,160,0.693
521730,2018,11.89724898107729,0.0,111.30000305175781,26,342,0,0,3,146,0.693
521730,2019,9.352990257733802,0.10000000149011612,60.5,24,304,1,0,2,184,0.693
521740,2012,5.2970772448281656,0.0,73.69999694824219,29,362,0,0,3,190,0.744
521740,2013,5.131645574563205,0.0,39.20000076293945,29,338,0,0,7,208,0.744
521740,2014,6.348402782327806,0.0,104.9000015258789,38,346,0,0,4,234,0.744
521740,2015,7.017663422453843,0.0,69.30000305175781,32,327,1,0,7,203,0.744
521740,2016,6.704323183457366,0.0,57.0,19,345,0,0,1,215,0.744
521740,2017,6.1662983400387,0.0,218.89999389648438,19,324,0,1,3,208,0.744
521740,2018,10.32413312812412,0.0,69.4000015258789,34,360,1,1,6,235,0.744
521740,2019,8.098166451951007,0.10000000149011612,53.5,39,324,0,0,8,221,0.744
521760,2012,11.468589272383728,0.0,279.29998779296875,120,1520,1,1,30,394,0.669
521760,2013,8.129224371030885,0.0,50.70000076293945,136,1503,0,0,31,374,0.669
521760,2014,11.918024850705669,0.0,300.5,118,1539,0,1,24,463,0.669
521760,2015,12.09307958725002,0.0,203.60000610351562,123,1617,1,1,12,501,0.669
521760,2016,12.034329395785234,0.0,538.7999877929688,118,1558,1,1,25,504,0.669
521760,2017,12.81256865634798,0.0,378.0,113,1586,0,2,16,472,0.669
521760,2018,14.387172423868344,0.0,117.80000305175781,131,1557,0,1,15,478,0.669
521760,2019,10.816249999993792,0.0,48.20000076293945,116,1458,0,1,11,440,0.669
521770,2012,6.603146861764517,0.0,88.5,18,180,0,0,5,126,0.687
521770,2013,6.516083918449345,0.0,44.29999923706055,6,215,0,0,2,125,0.687
521770,2014,7.235724246336931,0.0,46.70000076293945,8,205,0,0,3,126,0.687
521770,2015,9.669882029026105,0.0,517.0,11,190,0,1,2,155,0.687
521770,2016,7.8371977279993414,0.0,109.0999984741211,14,204,0,0,2,139,0.687
521770,2017,7.583206632257579,0.0,121.9000015258789,9,202,0,0,1,138,0.687
521770,2018,11.411234383268512,0.0,131.89999389648438,18,217,1,0,4,145,0.687
521770,2019,9.689275750293705,0.0,46.79999923706055,13,184,0,0,3,154,0.687
521800,2012,10.509832652241531,0.0,201.60000610351562,29,598,0,0,5,240,0.727
521800,2013,7.039133469149168,0.0,56.400001525878906,36,575,0,0,3,219,0.727
521800,2014,9.834281753839138,0.0,215.3000030517578,49,609,0,0,6,233,0.727
521800,2015,10.65665739866157,0.0,148.39999389648438,39,626,0,0,9,267,0.727
521800,2016,8.952081862576806,0.0,243.39999389648438,44,565,0,0,2,249,0.727
521800,2017,8.647727282112337,0.0,197.89999389648438,41,559,0,0,1,286,0.727
521800,2018,10.164444438181818,0.0,153.89999389648438,45,628,2,0,4,274,0.727
521800,2019,10.058798871424528,0.0,84.80000305175781,25,573,0,0,7,319,0.727
521805,2012,8.054539101755028,0.0,439.8999938964844,3,28,0,0,3,11,0.684
521805,2013,7.970396115894405,0.0,173.6999969482422,3,43,,,,,0.684
521805,2014,9.098888913567903,0.0,327.20001220703125,1,38,,,,,0.684
521805,2015,13.44910219303996,0.0,1144.699951171875,3,46,0,0,1,18,0.684
521805,2016,11.735060377930859,0.0,967.7000122070312,4,47,0,0,1,21,0.684
521805,2017,10.225172411568206,0.0,302.29998779296875,2,53,,,,,0.684
521805,2018,12.884466047353536,0.0,670.0,1,52,,,,,0.684
521805,2019,10.599721477400708,0.0,151.3000030517578,4,49,0,0,4,30,0.684
521810,2012,6.208513614640357,0.0,209.60000610351562,9,51,0,0,1,23,0.654
521810,2013,5.748701750186452,0.0,154.60000610351562,2,72,,,,,0.654
521810,2014,6.524269828938144,0.0,59.099998474121094,4,65,0,0,1,30,0.654
521810,2015,7.873319481778954,0.0,104.69999694824219,3,62,0,0,2,19,0.654
521810,2016,7.861292612701866,0.0,222.3000030517578,5,51,0,0,1,20,0.654
521810,2017,6.778314929481246,0.0,119.5,2,33,,,,,0.654
521810,2018,10.832500014609346,0.0,1077.5,5,31,0,0,3,26,0.654
521810,2019,8.29789915096526,0.0,73.4000015258789,3,45,,,,,0.654
521830,2012,10.16899439832976,0.0,621.0,27,511,1,0,8,144,0.659
521830,2013,5.5049824506567235,0.0,135.89999389648438,30,543,0,0,12,165,0.659
521830,2014,7.673226695321241,0.0,198.39999389648438,28,635,1,0,7,189,0.659
521830,2015,10.062264134699985,0.0,271.8999938964844,47,620,0,0,10,172,0.659
521830,2016,6.698999295912529,0.0,144.8000030517578,37,544,0,0,9,195,0.659
521830,2017,5.29847328656461,0.0,95.0,26,531,0,0,3,201,0.659
521830,2018,11.047513786693058,0.0,421.79998779296875,29,584,0,0,4,198,0.659
521830,2019,7.894233496128758,0.0,63.5,31,594,0,0,9,193,0.659
521839,2012,7.820559442022463,0.0,77.5,3,30,0,0,2,22,0.684
521839,2013,7.754443667443212,0.0,45.29999923706055,5,32,,,,,0.684
521839,2014,8.577228413889584,0.0,65.0999984741211,0,28,,,,,0.684
521839,2015,9.768424690302298,0.0,96.19999694824219,1,24,,,,,0.684
521839,2016,9.169701288956327,0.0,105.0999984741211,2,26,,,,,0.684
521839,2017,8.550172754100625,0.0,90.69999694824219,3,41,,,,,0.684
521839,2018,14.254620704157599,0.0,127.9000015258789,2,22,0,0,1,29,0.684
521839,2019,11.491562918477781,0.10000000149011612,76.69999694824219,2,23,,,,,0.684
521850,2012,9.467784767943108,0.0,875.2000122070312,44,667,1,0,13,272,0.74
521850,2013,8.000418988379062,0.0,266.3999938964844,37,600,0,0,7,278,0.74
521850,2014,8.163421428838799,0.0,110.30000305175781,37,686,0,0,8,327,0.74
521850,2015,10.613448289612244,0.0,220.60000610351562,60,710,0,1,11,333,0.74
521850,2016,10.706657220770422,0.0,210.5,45,623,2,1,9,340,0.74
521850,2017,9.821823209611628,0.0,291.29998779296875,35,633,0,0,9,330,0.74
521850,2018,12.294868208922642,0.0,529.7999877929688,66,708,0,0,7,328,0.74
521850,2019,9.372370272049311,0.0,113.9000015258789,72,687,1,0,10,342,0.74
521860,2012,8.650733758761156,0.0,219.1999969482422,8,127,0,0,2,90,0.727
521860,2013,7.0582809095446,0.0,72.19999694824219,7,124,,,,,0.727
521860,2014,9.486712824994099,0.0,161.0,7,146,0,0,2,75,0.727
521860,2015,10.86652837314979,0.0,440.20001220703125,5,153,0,0,2,91,0.727
521860,2016,8.919804061820992,0.0,110.5999984741211,10,155,0,0,1,71,0.727
521860,2017,8.09504133569636,0.0,222.5,9,154,,,,,0.727
521860,2018,15.365103477671228,0.0,1447.0,13,146,0,1,4,77,0.727
521860,2019,11.245492398749194,0.0,106.4000015258789,9,134,0,0,1,90,0.727
521870,2012,8.310048847184344,0.0,204.6999969482422,2,57,0,0,1,39,0.693
521870,2013,7.120292883309194,0.0,71.9000015258789,2,65,0,0,1,39,0.693
521870,2014,9.16195425107218,0.0,150.5,0,67,,,,,0.693
521870,2015,10.66283737103935,0.0,419.6000061035156,2,73,,,,,0.693
521870,2016,8.847128851010519,0.0,106.4000015258789,5,58,,,,,0.693
521870,2017,8.277288368983221,0.0,218.5,4,56,,,,,0.693
521870,2018,15.441678195310425,0.0,1400.800048828125,4,65,0,0,1,34,0.693
521870,2019,10.720637138809112,0.0,60.29999923706055,2,52,,,,,0.693
521878,2012,5.667988864747741,0.0,87.0999984741211,2,44,0,0,2,14,0.731
521878,2013,5.65639943185193,0.0,44.099998474121094,3,41,,,,,0.731
521878,2014,6.260681988120536,0.0,51.5,5,44,0,0,1,10,0.731
521878,2015,7.333518787202981,0.0,151.10000610351562,5,56,0,0,1,25,0.731
521878,2016,6.961423482281882,0.0,65.4000015258789,1,47,0,0,1,17,0.731
521878,2017,6.383413971366352,0.0,92.30000305175781,5,58,0,0,1,18,0.731
521878,2018,10.462326876509552,0.0,45.0,4,54,0,0,1,16,0.731
521878,2019,8.86937062768461,0.10000000149011612,62.599998474121094,4,51,,,,,0.731
521880,2012,7.595676434640688,0.0,154.60000610351562,213,3046,1,0,43,1019,0.754
521880,2013,6.926345213341763,0.0,99.80000305175781,226,3229,1,1,44,1032,0.754
521880,2014,9.44346314654148,0.0,193.8000030517578,234,3428,0,2,38,998,0.754
521880,2015,11.455117539395765,0.0,393.29998779296875,247,3487,1,3,46,1046,0.754
521880,2016,10.357883554571096,0.0,264.1000061035156,229,3322,1,0,50,1014,0.754
521880,2017,9.922658410005415,0.0,590.7999877929688,207,3301,0,3,34,1057,0.754
521880,2018,10.489166652245654,0.0,186.89999389648438,230,3428,1,1,57,1008,0.754
521880,2019,9.950564977854995,0.0,151.10000610351562,250,3353,2,1,45,1106,0.754
521890,2012,9.371278810118937,0.0,169.1999969482422,9,252,0,0,2,123,0.719
521890,2013,6.820489503802745,0.0,57.0,11,216,0,0,3,114,0.719
521890,2014,9.847612450764254,0.0,175.10000610351562,8,221,0,0,2,128,0.719
521890,2015,11.256016596296433,0.0,310.70001220703125,11,244,0,0,3,137,0.719
521890,2016,9.173473678869113,0.0,122.5,14,258,0,0,2,141,0.719
521890,2017,7.8241212983929564,0.0,147.3000030517578,16,231,,,,,0.719
521890,2018,12.167265179078223,0.0,229.89999389648438,17,248,0,0,3,134,0.719
521890,2019,10.540502799685274,0.0,91.19999694824219,15,252,0,0,2,154,0.719
521900,2012,7.280739701036507,0.0,108.5999984741211,1,68,,,,,0.736
521900,2013,6.301670141429974,0.0,40.900001525878906,4,83,0,0,1,44,0.736
521900,2014,8.567614412216804,0.0,88.0999984741211,3,71,0,0,2,57,0.736
521900,2015,9.085151940867181,0.0,186.1999969482422,1,80,,,,,0.736
521900,2016,7.51413502945511,0.0,94.4000015258789,3,82,0,0,1,40,0.736
521900,2017,7.3747592961935755,0.0,148.3000030517578,10,92,0,0,1,65,0.736
521900,2018,12.480248650443324,0.0,347.1000061035156,6,95,,,,,0.736
521900,2019,10.290681507101642,0.10000000149011612,88.5999984741211,7,86,0,0,2,69,0.736
521910,2012,9.152573013442447,0.0,165.8000030517578,3,83,,,,,0.706
521910,2013,8.18266573723776,0.0,107.5999984741211,2,91,,,,,0.706
521910,2014,9.911479946050695,0.0,89.4000015258789,7,112,0,0,1,41,0.706
521910,2015,11.904350823511818,0.0,263.8999938964844,5,115,0,0,5,44,0.706
521910,2016,9.584287708417081,0.0,75.19999694824219,5,102,0,0,2,35,0.706
521910,2017,9.654158092251757,0.0,116.0999984741211,3,93,0,0,1,41,0.706
521910,2018,15.556413775230276,0.0,133.1999969482422,3,84,,,,,0.706
521910,2019,13.179005542687701,0.0,61.70000076293945,4,93,,,,,0.706
521920,2012,5.449303621711588,0.0,75.5999984741211,1,25,0,0,2,19,0.688
521920,2013,5.278676997736506,0.0,45.599998474121094,3,29,0,0,1,14,0.688
521920,2014,6.053963841686494,0.0,49.0,2,25,0,0,2,25,0.688
521920,2015,6.763649033517434,0.0,55.5,2,15,,,,,0.688
521920,2016,6.589466198271279,0.0,56.20000076293945,0,26,0,0,1,19,0.688
521920,2017,6.070186340259716,0.0,226.1999969482422,1,35,,,,,0.688
521920,2018,10.615650970726133,0.0,86.0999984741211,1,21,,,,,0.688
521920,2019,8.216197199468882,0.10000000149011612,58.900001525878906,1,28,,,,,0.688
521925,2012,7.161807980213495,0.0,69.5,2,77,0,0,1,28,0.713
521925,2013,6.52698745590997,0.0,40.599998474121094,1,60,0,0,1,26,0.713
521925,2014,7.900625885802325,0.0,69.5999984741211,2,80,0,0,1,34,0.713
521925,2015,8.665557871969598,0.0,79.9000015258789,2,84,,,,,0.713
521925,2016,8.449436610937118,0.0,375.5,7,63,,,,,0.713
521925,2017,7.123278234087279,0.0,181.39999389648438,11,81,0,0,1,33,0.713
521925,2018,10.80526315664403,0.0,253.39999389648438,2,73,,,,,0.713
521925,2019,9.727298063477683,0.0,121.5,4,81,0,0,1,30,0.713
521930,2012,8.063877286537547,0.0,178.8000030517578,36,475,0,0,10,271,0.724
521930,2013,7.445352900697792,0.0,120.0999984741211,26,528,0,0,9,265,0.724
521930,2014,10.51548611461185,0.0,266.0,36,570,0,1,9,272,0.724
521930,2015,12.581742712091732,0.0,294.0,32,516,0,0,4,258,0.724
521930,2016,11.484105491512857,0.0,320.3999938964844,22,528,1,0,9,255,0.724
521930,2017,11.2676308662079,0.0,759.9000244140625,42,547,0,0,7,312,0.724
521930,2018,11.888472231612024,0.0,437.0,31,539,0,0,10,271,0.724
521930,2019,11.68823527026118,0.10000000149011612,256.8999938964844,20,521,0,0,7,271,0.724
521935,2012,8.90286314201817,0.0,373.1000061035156,2,36,0,0,1,19,0.683
521935,2013,7.397907952218208,0.0,130.0,2,32,,,,,0.683
521935,2014,9.333333324953367,0.0,187.3000030517578,1,33,0,0,1,26,0.683
521935,2015,11.46602075150475,0.0,748.2999877929688,3,35,,,,,0.683
521935,2016,9.284210539820947,0.0,182.10000610351562,1,41,0,0,1,29,0.683
521935,2017,8.602272724096482,0.0,389.79998779296875,2,35,,,,,0.683
